Order Number,Pickup Point ID,SLS Tracking Number,3PL Tracking Number,Seller Name,Seller Phone,Create Time,Status,Shopee Order SN,Buyer Sort Code,Pickup Time,Pickup Driver,DC Receive Time,Assigned Time,Bulky Type,PickUp TaskNumber,Shop ID/DOP ID,ETA,pickup attempts,seller’s fault times,update history,Seller Sort Code,Seller Zipcode,State,City,Neighbor,Seller Address
BR2565888517913,1246544695,BR2565888517913,,AHC.br,5511912368166,05/03/2025 15:44,Inbounded,250305QY339NC6,Vila Isolina Mazzei,06/03/2025 10:16,Ademir chaves de morais junior,06/03/2025 11:00,06/03/2025 08:01,N/A,PT2025030613C21,1246544695,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA14"
BR257175422951K,1003085235_004,BR257175422951K,,INFINITY COMERCIO DE VARIEDADES,5511944438579,05/03/2025 15:44,Inbounded,250305QY339NC6,Jardim São Savério,06/03/2025 09:19,Ademir chaves de morais junior,06/03/2025 11:05,06/03/2025 08:01,N/A,PT2025030613C1Z,1003085235,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA09"
BR257932348181U,461633669_003,BR257932348181U,,MAX MO (Atacado & Varejo),5511984537583,05/03/2025 15:43,Inbounded,250305QY339NC6,Jardim Wanda,06/03/2025 09:13,Ademir chaves de morais junior,06/03/2025 11:06,06/03/2025 08:01,N/A,PT2025030613C1L,461633669,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR2541932451899,807581166_003,BR2541932451899,,REAL MO,5511985223888,05/03/2025 15:43,Inbounded,250305QY339NC6,Jardim Olinda,06/03/2025 12:00,Ademir chaves de morais junior,06/03/2025 13:32,06/03/2025 08:01,N/A,PT2025030613IQ3,807581166,05/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA01"
BR2533904648656,1246544695,BR2533904648656,,AHC.br,5511912368166,05/03/2025 15:43,Inbounded,250305QY339NC6,Vila Buenos Aires,06/03/2025 09:58,Ademir chaves de morais junior,06/03/2025 11:00,06/03/2025 08:01,N/A,PT2025030613C21,1246544695,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA14"
BR251479797525R,461633669_003,BR251479797525R,,MAX MO (Atacado & Varejo),5511984537583,05/03/2025 15:41,Inbounded,250305QY339NC6,Jardim Maria Helena,06/03/2025 09:25,Ademir chaves de morais junior,06/03/2025 11:05,06/03/2025 08:01,N/A,PT2025030613C1L,461633669,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR259495690294A,832036467_003,BR259495690294A,,RISESHOP_brasil,5511915822411,05/03/2025 15:40,Inbounded,250305QY339NC6,Cambuci,06/03/2025 08:59,Ademir chaves de morais junior,06/03/2025 11:02,06/03/2025 08:01,N/A,PT2025030613C27,832036467,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA06"
BR250357756468D,832040275_003,BR250357756468D,,P&H  Oficial,5511915914778,05/03/2025 15:40,Inbounded,250305QY339NC6,Americanópolis,06/03/2025 12:39,Ademir chaves de morais junior,06/03/2025 13:29,06/03/2025 08:01,N/A,PT2025030613IQC,832040275,05/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA05"
BR255907415577N,832031799_004,BR255907415577N,,Vida Criativa ,5511916399169,05/03/2025 15:39,Inbounded,250305QY339NC6,Vila Mangalot,06/03/2025 12:12,Ademir chaves de morais junior,06/03/2025 13:32,06/03/2025 08:01,N/A,PT2025030613IQ1,832031799,05/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA04"
BR250221912378Z,461633669_003,BR250221912378Z,,MAX MO (Atacado & Varejo),5511984537583,05/03/2025 15:38,Inbounded,250305QY339NC6,Jardim Ester Yolanda,06/03/2025 09:07,Ademir chaves de morais junior,06/03/2025 11:03,06/03/2025 08:01,N/A,PT2025030613C1L,461633669,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR2543471480980,832031799_004,BR2543471480980,,Vida Criativa ,5511916399169,05/03/2025 15:38,Inbounded,250305QY339NC6,Jardim Ester Yolanda,06/03/2025 09:15,Ademir chaves de morais junior,06/03/2025 11:06,06/03/2025 08:01,N/A,PT2025030613C1K,832031799,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA04"
BR251341402858R,461633669_003,BR251341402858R,,MAX MO (Atacado & Varejo),5511984537583,05/03/2025 15:38,Inbounded,250305QY339NC6,Casa Verde,06/03/2025 09:27,Ademir chaves de morais junior,06/03/2025 11:03,06/03/2025 08:01,N/A,PT2025030613C1L,461633669,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR2592418808234,1003731394_001,BR2592418808234,,TUDO TOP UTILIDADES,5511997814959,05/03/2025 15:38,Inbounded,250305QY339NC6,Jardim Três Marias,06/03/2025 10:16,Ademir chaves de morais junior,06/03/2025 11:01,06/03/2025 08:01,N/A,PT2025030613C28,1003731394,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA10"
BR2538077095645,807597901_003,BR2538077095645,,BIG MO,5511986187622,05/03/2025 15:38,Inbounded,250305QY339NC6,Jardim Bandeirantes (Zona Norte),06/03/2025 09:06,Ademir chaves de morais junior,06/03/2025 11:05,06/03/2025 08:01,N/A,PT2025030613C1Y,807597901,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA 02"
BR2539460546501,1003085235_004,BR2539460546501,,INFINITY COMERCIO DE VARIEDADES,5511944438579,05/03/2025 15:37,Inbounded,250305QY339NC6,Santana,06/03/2025 09:20,Ademir chaves de morais junior,06/03/2025 11:05,06/03/2025 08:01,N/A,PT2025030613C1Z,1003085235,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA09"
BR250822333742E,279362291_002,BR250822333742E,,Trevo Eletrônicos,5511958887888,05/03/2025 15:37,Inbounded,250305QY339NC6,Butantã,06/03/2025 09:49,KATIA SOUZA PONTES PEREIRA,06/03/2025 10:36,06/03/2025 07:28,N/A,PT2025030613BH9,279362291,05/03/2025 23:59,0,0,,Luz,01106010,São Paulo,São Paulo,Luz,"Rua Alfredo Maia, 406, Funcionamos as 10hr a 17hr"
BR2549882048752,372797694_003,BR2549882048752,,Festejando25,5511993113853,05/03/2025 15:37,Inbounded,250305QY339NC6,Vila Urupês,06/03/2025 12:06,JAMERSON MENDES DE CASTRO,06/03/2025 13:24,06/03/2025 03:22,N/A,PT20250306135VZ,372797694,05/03/2025 23:59,1,1,,Vila Formosa,03416000,São Paulo,São Paulo,Vila Formosa,"Rua Pretória, 1406, Loja Festejando25"
BR255777113422W,413122741_005,BR255777113422W,,Universo das utilidades_,5531987885271,05/03/2025 15:36,Inbounded,250305QY339NC6,Vila Correa,06/03/2025 09:51,Ricardo Lopes Figueiredo,06/03/2025 10:28,06/03/2025 03:22,N/A,PT20250306135X1,413122741,05/03/2025 23:59,0,0,,Vila Maria,02116000,São Paulo,São Paulo,Vila Maria,"R Dr Afonso Vergueiro, 739"
BR253324143767Q,807597901_003,BR253324143767Q,,BIG MO,5511986187622,05/03/2025 15:36,Inbounded,250305QY339NC6,Vila Palmeiras,06/03/2025 09:46,Ademir chaves de morais junior,06/03/2025 11:05,06/03/2025 08:01,N/A,PT2025030613C1Y,807597901,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA 02"
BR254853912230W,413122741_005,BR254853912230W,,Universo das utilidades_,5531987885271,05/03/2025 15:35,Inbounded,250305QY339NC6,Vila Brasilândia,06/03/2025 09:41,Ricardo Lopes Figueiredo,06/03/2025 10:30,06/03/2025 03:22,N/A,PT20250306135X1,413122741,05/03/2025 23:59,0,0,,Vila Maria,02116000,São Paulo,São Paulo,Vila Maria,"R Dr Afonso Vergueiro, 739"
BR258197199987U,807597901_003,BR258197199987U,,BIG MO,5511986187622,05/03/2025 15:35,Inbounded,250305QY339NC6,Tatuapé,06/03/2025 09:54,Ademir chaves de morais junior,06/03/2025 11:08,06/03/2025 08:01,N/A,PT2025030613C1Y,807597901,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA 02"
BR255310869359W,386229377_002,BR255310869359W,,Livraria Cordeiro,5511947872160,05/03/2025 15:35,Inbounded,250305QY339NC6,Conj. Hab. Padre José Anchieta,06/03/2025 09:13,Thiago Moreira Barreto,06/03/2025 10:00,06/03/2025 08:16,N/A,PT2025030613CJZ,386229377,05/03/2025 23:59,0,0,,Vila Frugoli,03674030,São Paulo,São Paulo,Vila Frugoli,"R Olímpio Guilherme, 263"
BR257868143067W,989926234_003,BR257868143067W,,TIKO SHOP,5511915877777,05/03/2025 15:35,Inbounded,250305QY339NC6,Vila Progredior,06/03/2025 12:23,MARCELO DELLA BELLA,06/03/2025 12:55,06/03/2025 12:10,N/A,PT2025030613JRL,989926234,05/03/2025 23:59,0,0,,Bom Retiro,01128020,São Paulo,São Paulo,Bom Retiro,"Rua Mamoré, 180"
BR2572323716735,413122741_005,BR2572323716735,,Universo das utilidades_,5531987885271,05/03/2025 15:35,Inbounded,250305QY339NC6,Vila Moreira,06/03/2025 09:40,Ricardo Lopes Figueiredo,06/03/2025 10:29,06/03/2025 03:22,N/A,PT20250306135X1,413122741,05/03/2025 23:59,0,0,,Vila Maria,02116000,São Paulo,São Paulo,Vila Maria,"R Dr Afonso Vergueiro, 739"
BR2568983214874,1008802369_001,BR2568983214874,,LOJA DA WEB,5511942481729,05/03/2025 15:35,Inbounded,250305QY339NC6,Jardim Edi,06/03/2025 12:39,Ademir chaves de morais junior,06/03/2025 13:30,06/03/2025 08:01,N/A,PT2025030613IQA,1008802369,05/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA13"
BR252849396550Q,413122741_005,BR252849396550Q,,Universo das utilidades_,5531987885271,05/03/2025 15:34,Inbounded,250305QY339NC6,Jardim Paulista,06/03/2025 09:39,Ricardo Lopes Figueiredo,06/03/2025 10:30,06/03/2025 03:22,N/A,PT20250306135X1,413122741,05/03/2025 23:59,0,0,,Vila Maria,02116000,São Paulo,São Paulo,Vila Maria,"R Dr Afonso Vergueiro, 739"
BR2519905248463,413122741_005,BR2519905248463,,Universo das utilidades_,5531987885271,05/03/2025 15:34,Inbounded,250305QY339NC6,Itaquera,06/03/2025 09:42,Ricardo Lopes Figueiredo,06/03/2025 10:29,06/03/2025 03:22,N/A,PT20250306135X1,413122741,05/03/2025 23:59,0,0,,Vila Maria,02116000,São Paulo,São Paulo,Vila Maria,"R Dr Afonso Vergueiro, 739"
BR251520796763L,807597901_003,BR251520796763L,,BIG MO,5511986187622,05/03/2025 15:34,Inbounded,250305QY339NC6,Vila Isolina Mazzei,06/03/2025 12:17,Ademir chaves de morais junior,06/03/2025 13:39,06/03/2025 08:01,N/A,PT2025030613IQ7,807597901,05/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA 02"
BR254951237070P,807581166_003,BR254951237070P,,REAL MO,5511985223888,05/03/2025 15:33,Inbounded,250305QY339NC6,Parque Paineiras,06/03/2025 09:16,Ademir chaves de morais junior,06/03/2025 11:07,06/03/2025 08:01,N/A,PT2025030613C1W,807581166,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA01"
BR256947653574O,717127904_002,BR256947653574O,,BK Eletrônicos,5511947489878,05/03/2025 15:33,Inbounded,250305QY339NC6,Jardim Iracema/Aldeia,06/03/2025 09:13,KATIA SOUZA PONTES PEREIRA,06/03/2025 10:37,06/03/2025 07:28,N/A,PT2025030613BHI,717127904,05/03/2025 23:59,0,0,,Luz,01105010,São Paulo,São Paulo,Luz,"Rua Dutra Rodrigues, 43"
BR2505862904111,717127904_002,BR2505862904111,,BK Eletrônicos,5511947489878,05/03/2025 15:33,Inbounded,250305QY339NC6,Jardim Nice,06/03/2025 09:13,KATIA SOUZA PONTES PEREIRA,06/03/2025 10:38,06/03/2025 07:28,N/A,PT2025030613BHI,717127904,05/03/2025 23:59,0,0,,Luz,01105010,São Paulo,São Paulo,Luz,"Rua Dutra Rodrigues, 43"
BR258887172644Y,828167049_003,BR258887172644Y,,Clipz,5511983838223,05/03/2025 15:32,Inbounded,250305QY339NC6,Campos Elíseos,06/03/2025 12:13,WELTHER YAGO DE MOURA LAGATTA,06/03/2025 13:40,06/03/2025 11:30,N/A,PT2025030613IYU,828167049,05/03/2025 23:59,0,0,,Casa Verde,02515010,São Paulo,São Paulo,Casa Verde,"Rua Jaguarete, 43 1A, Ao Lado da escola"
BR2532266365247,832040275_003,BR2532266365247,,P&H  Oficial,5511915914778,05/03/2025 15:32,Inbounded,250305QY339NC6,Vila Alpina,06/03/2025 10:17,Ademir chaves de morais junior,06/03/2025 11:01,06/03/2025 08:01,N/A,PT2025030613C2A,832040275,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA05"
BR2560675286637,413122741_005,BR2560675286637,,Universo das utilidades_,5531987885271,05/03/2025 15:32,Inbounded,250305QY339NC6,Jardim Maria Helena,06/03/2025 09:47,Ricardo Lopes Figueiredo,06/03/2025 10:30,06/03/2025 03:22,N/A,PT20250306135X1,413122741,05/03/2025 23:59,0,0,,Vila Maria,02116000,São Paulo,São Paulo,Vila Maria,"R Dr Afonso Vergueiro, 739"
BR255643388159C,1003085235_004,BR255643388159C,,INFINITY COMERCIO DE VARIEDADES,5511944438579,05/03/2025 15:31,Inbounded,250305QY339NC6,Jardim Paris,06/03/2025 09:07,Ademir chaves de morais junior,06/03/2025 11:05,06/03/2025 08:01,N/A,PT2025030613C1Z,1003085235,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA09"
BR251883234361J,828167049_003,BR251883234361J,,Clipz,5511983838223,05/03/2025 15:31,Inbounded,250305QY339NC6,Jardim Primavera,06/03/2025 12:13,WELTHER YAGO DE MOURA LAGATTA,06/03/2025 13:39,06/03/2025 11:30,N/A,PT2025030613IYU,828167049,05/03/2025 23:59,0,0,,Casa Verde,02515010,São Paulo,São Paulo,Casa Verde,"Rua Jaguarete, 43 1A, Ao Lado da escola"
BR251314277267O,1252530348,BR251314277267O,,IDEAL LIFE.br,5511999675269,05/03/2025 15:31,Inbounded,250305QY339NC6,Parque Savoy City,06/03/2025 09:58,Ademir chaves de morais junior,06/03/2025 11:00,06/03/2025 08:01,N/A,PT2025030613C1U,1252530348,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, sala15"
BR2577754757214,530370669_003,BR2577754757214,,FAST MO,5511982812817,05/03/2025 15:31,Inbounded,250305QY339NC6,Vila Nova Conceição,06/03/2025 12:36,Ademir chaves de morais junior,06/03/2025 13:30,06/03/2025 08:01,N/A,PT2025030613IQB,530370669,05/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR251176729771G,569114904_002,BR251176729771G,,BEST MO,5511983993320,05/03/2025 15:30,Inbounded,250305QY339NC6,Vila Pirituba,06/03/2025 12:41,Ademir chaves de morais junior,06/03/2025 13:37,06/03/2025 08:01,N/A,PT2025030613IQ5,569114904,05/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR258526155728S,1053431316_002,BR258526155728S,,pexinxou,5511916924370,05/03/2025 15:30,Inbounded,250305QY339NC6,Vila Santa Catarina,06/03/2025 12:49,Valtemir rosa da rocha,06/03/2025 13:39,06/03/2025 03:22,N/A,PT20250306135WW,1053431316,05/03/2025 23:59,1,1,,Cidade Jardim Cumbica,07180170,São Paulo,Guarulhos,Cidade Jardim Cumbica,"Rua Buritama, 61"
BR252255613185H,1003731394_001,BR252255613185H,,TUDO TOP UTILIDADES,5511997814959,05/03/2025 15:29,Inbounded,250305QY339NC6,Vila Pirajussara,06/03/2025 09:10,Ademir chaves de morais junior,06/03/2025 11:06,06/03/2025 08:01,N/A,PT2025030613C28,1003731394,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA10"
BR256814635473Z,530370669_003,BR256814635473Z,,FAST MO,5511982812817,05/03/2025 15:29,Inbounded,250305QY339NC6,Parque Erasmo Assunção,06/03/2025 12:07,Ademir chaves de morais junior,06/03/2025 13:35,06/03/2025 08:01,N/A,PT2025030613IQB,530370669,05/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR258174191637I,807597901_003,BR258174191637I,,BIG MO,5511986187622,05/03/2025 15:28,Inbounded,250305QY339NC6,Indianópolis,06/03/2025 09:06,Ademir chaves de morais junior,06/03/2025 11:04,06/03/2025 08:01,N/A,PT2025030613C1Y,807597901,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 76, SALA 02"
BR2579828948869,1008802369_001,BR2579828948869,,LOJA DA WEB,5511942481729,05/03/2025 15:28,Inbounded,250305QY339NC6,Parque Edu Chaves,06/03/2025 10:12,Ademir chaves de morais junior,06/03/2025 10:59,06/03/2025 08:01,N/A,PT2025030613C20,1008802369,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA13"
BR250792917444N,413122741_005,BR250792917444N,,Universo das utilidades_,5531987885271,05/03/2025 15:28,Inbounded,250305QY339NC6,Picanço,06/03/2025 09:40,Ricardo Lopes Figueiredo,06/03/2025 10:29,06/03/2025 03:22,N/A,PT20250306135X1,413122741,05/03/2025 23:59,0,0,,Vila Maria,02116000,São Paulo,São Paulo,Vila Maria,"R Dr Afonso Vergueiro, 739"
BR256344244020L,481902588_003,BR256344244020L,,Femme Fashion ,5511998007756,05/03/2025 15:27,Inbounded,250305QY339NC6,Jardim Oliveira II,06/03/2025 11:48,Rogério Do Nascimento Rangel,06/03/2025 12:45,06/03/2025 03:22,N/A,PT2025030613IU3,481902588,05/03/2025 23:59,1,1,,Prosperidade,09550470,São Paulo,São Caetano do Sul,Prosperidade,"Rua Garça, 104"
BR256642857514Q,481902588_003,BR256642857514Q,,Femme Fashion ,5511998007756,05/03/2025 15:27,Inbounded,250305QY339NC6,Jardim Vista Linda,06/03/2025 11:46,Rogério Do Nascimento Rangel,06/03/2025 12:45,06/03/2025 03:22,N/A,PT2025030613IU3,481902588,05/03/2025 23:59,1,1,,Prosperidade,09550470,São Paulo,São Caetano do Sul,Prosperidade,"Rua Garça, 104"
BR259855926501P,832040275_003,BR259855926501P,,P&H  Oficial,5511915914778,05/03/2025 15:27,Inbounded,250305QY339NC6,Liberdade,06/03/2025 09:34,Ademir chaves de morais junior,06/03/2025 11:05,06/03/2025 08:01,N/A,PT2025030613C2A,832040275,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA05"
BR254321513926Y,279362291_002,BR254321513926Y,,Trevo Eletrônicos,5511958887888,05/03/2025 15:27,Inbounded,250305QY339NC6,Aliança,06/03/2025 09:54,KATIA SOUZA PONTES PEREIRA,06/03/2025 10:38,06/03/2025 07:28,N/A,PT2025030613BH9,279362291,05/03/2025 23:59,0,0,,Luz,01106010,São Paulo,São Paulo,Luz,"Rua Alfredo Maia, 406, Funcionamos as 10hr a 17hr"
BR259584627984O,279362291_002,BR259584627984O,,Trevo Eletrônicos,5511958887888,05/03/2025 15:27,Inbounded,250305QY339NC6,Presidente Altino,06/03/2025 09:46,KATIA SOUZA PONTES PEREIRA,06/03/2025 10:39,06/03/2025 07:28,N/A,PT2025030613BH9,279362291,05/03/2025 23:59,0,0,,Luz,01106010,São Paulo,São Paulo,Luz,"Rua Alfredo Maia, 406, Funcionamos as 10hr a 17hr"
BR258761662874L,413122741_005,BR258761662874L,,Universo das utilidades_,5531987885271,05/03/2025 15:27,Inbounded,250305QY339NC6,Vila Alto de Santo André,06/03/2025 09:45,Ricardo Lopes Figueiredo,06/03/2025 10:30,06/03/2025 03:22,N/A,PT20250306135X1,413122741,05/03/2025 23:59,0,0,,Vila Maria,02116000,São Paulo,São Paulo,Vila Maria,"R Dr Afonso Vergueiro, 739"
BR254972186749T,372797694_003,BR254972186749T,,Festejando25,5511993113853,05/03/2025 15:27,Inbounded,250305QY339NC6,Veloso,06/03/2025 12:04,JAMERSON MENDES DE CASTRO,06/03/2025 13:26,06/03/2025 03:22,N/A,PT20250306135VZ,372797694,05/03/2025 23:59,1,1,,Vila Formosa,03416000,São Paulo,São Paulo,Vila Formosa,"Rua Pretória, 1406, Loja Festejando25"
BR2507701538464,832036467_003,BR2507701538464,,RISESHOP_brasil,5511915822411,05/03/2025 15:26,Inbounded,250305QY339NC6,Parque Guarani,06/03/2025 12:04,Ademir chaves de morais junior,06/03/2025 13:34,06/03/2025 08:01,N/A,PT2025030613IQ8,832036467,05/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA06"
BR253667070565U,569114904_002,BR253667070565U,,BEST MO,5511983993320,05/03/2025 15:26,Inbounded,250305QY339NC6,Santa Terezinha,06/03/2025 09:46,Ademir chaves de morais junior,06/03/2025 11:05,06/03/2025 08:01,N/A,PT2025030613C26,569114904,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR257136670244T,461633669_003,BR257136670244T,,MAX MO (Atacado & Varejo),5511984537583,05/03/2025 15:25,Inbounded,250305QY339NC6,Cambuci,06/03/2025 09:35,Ademir chaves de morais junior,06/03/2025 11:04,06/03/2025 08:01,N/A,PT2025030613C1L,461633669,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR254669847020D,461633669_003,BR254669847020D,,MAX MO (Atacado & Varejo),5511984537583,05/03/2025 15:25,Inbounded,250305QY339NC6,Guarapiranga,06/03/2025 12:00,Ademir chaves de morais junior,06/03/2025 13:33,06/03/2025 08:01,N/A,PT2025030613IQ4,461633669,05/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR259935670982L,832040275_003,BR259935670982L,,P&H  Oficial,5511915914778,05/03/2025 15:25,Inbounded,250305QY339NC6,Vila Santos,06/03/2025 09:19,Ademir chaves de morais junior,06/03/2025 11:06,06/03/2025 08:01,N/A,PT2025030613C2A,832040275,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA05"
BR2530465401102,1003731394_001,BR2530465401102,,TUDO TOP UTILIDADES,5511997814959,05/03/2025 15:23,Inbounded,250305QY339NC6,Vila das Palmeiras,06/03/2025 10:17,Ademir chaves de morais junior,06/03/2025 11:00,06/03/2025 08:01,N/A,PT2025030613C28,1003731394,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA10"
BR254666943408W,1008802369_001,BR254666943408W,,LOJA DA WEB,5511942481729,05/03/2025 15:23,Inbounded,250305QY339NC6,Jardim Maria Luiza,06/03/2025 12:36,Ademir chaves de morais junior,06/03/2025 13:30,06/03/2025 08:01,N/A,PT2025030613IQA,1008802369,05/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA13"
BR250895261957S,461633669_003,BR250895261957S,,MAX MO (Atacado & Varejo),5511984537583,05/03/2025 15:22,Inbounded,250305QY339NC6,Vila Carolina,06/03/2025 09:24,Ademir chaves de morais junior,06/03/2025 11:07,06/03/2025 08:01,N/A,PT2025030613C1L,461633669,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR2539765769365,989926234_003,BR2539765769365,,TIKO SHOP,5511915877777,05/03/2025 15:22,Inbounded,250305QY339NC6,Mooca,06/03/2025 12:24,MARCELO DELLA BELLA,06/03/2025 12:54,06/03/2025 12:10,N/A,PT2025030613JRL,989926234,05/03/2025 23:59,0,0,,Bom Retiro,01128020,São Paulo,São Paulo,Bom Retiro,"Rua Mamoré, 180"
BR259908823179N,832031799_004,BR259908823179N,,Vida Criativa ,5511916399169,05/03/2025 15:22,Inbounded,250305QY339NC6,Parque Esmeralda,06/03/2025 09:40,Ademir chaves de morais junior,06/03/2025 11:07,06/03/2025 08:01,N/A,PT2025030613C1K,832031799,05/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA04"
BR255236806060S,330130080_002,BR255236806060S,,LiLi tendência,5511977712888,05/03/2025 15:22,Inbounded,250305QY339NC6,Jardim Rosa de Franca,06/03/2025 12:33,MURILO MORENO,06/03/2025 13:51,06/03/2025 03:22,N/A,PT20250306135Y2,330130080,05/03/2025 23:59,1,1,,Centro,01022020,São Paulo,São Paulo,Centro,"R Cav Basílio Jafet, 127, 5 anda 53"
BR2581454710011,1003731394_001,BR2581454710011,,TUDO TOP UTILIDADES,5511997814959,05/03/2025 15:21,Inbounded,250305QY339NC6,Jardim Umarizal,06/03/2025 12:19,Ademir chaves de morais junior,06/03/2025 13:39,06/03/2025 08:01,N/A,PT2025030613IQ2,1003731394,05/03/2025 23:59,1,1,,Pari,03035115,São Paulo,São Paulo,Pari,"R Mns Abreu, 72, SALA10"
